09/13/22,,,,,Actual,Previous,Consensus,Forecast,
12:30:00 PM,,US,,Inflation Rate YoY AUG,8.3%,8.50%,8.1%,8.1%, 
12:30:00 PM,,US,,Core Inflation Rate YoY AUG,6.3%,5.90%,6.1%,5.9%, 
12:30:00 PM,,US,,Core Inflation Rate MoM AUG,0.6%,0.30%,0.30%,0.40%,
12:30:00 PM,,US,,Inflation Rate MoM AUG,0.1%,0.00%,-0.1%,-0.2%, 
12:30:00 PM,,US,,CPI AUG,296.171,296.276,295.53,295.7, 
09/14/22,,,,,Actual,Previous,Consensus,Forecast,
12:30:00 PM,,US,,PPI MoM AUG,-0.1%,-0.4% ®,-0.1%,0.1%, 
12:30:00 PM,,US,,Core PPI MoM AUG,0.4%,0.3% ®,0.3%,0.3%, 
12:30:00 PM,,US,,Core PPI YoY AUG,7.3%,7.60%,7.1%,7.1%, 
12:30:00 PM,,US,,PPI YoY AUG,8.7%,9.80%,8.8%,8.9%, 
09/15/22,,,,,Actual,Previous,Consensus,Forecast,
12:30:00 PM,,US,,Import Prices MoM AUG,-1%,-1.5% ®,-1.2%,-1.1%, 
12:30:00 PM,,US,,Export Prices MoM AUG,-1.6%,-3.7% ®,-1.2%,-0.4%, 
12:30:00 PM,,US,,Export Prices YoY AUG,10.8%,12.9% ®, ,14%, 
12:30:00 PM,,US,,Import Prices YoY AUG,7.8%,8.80%, ,7%, 
09/16/22,,,,,Actual,Previous,Consensus,Forecast,
02:00:00 PM,,US,,Michigan Inflation Expectations Prel SEP,4.6%,4.80%, ,4.7%, 
02:00:00 PM,,US,,Michigan 5 Year Inflation Expectations Prel SEP,2.8%,2.90%, ,2.9%, 
09/29/22,,,,,Actual,Previous,Consensus,Forecast,
12:30:00 PM,,US,,GDP Price Index QoQ Final Q2,9.1%,8.30%,8.90%,9.00%,
12:30:00 PM,,US,,PCE Prices QoQ Final Q2,7.3%,7.5% ®, ,7.1%, 
12:30:00 PM,,US,,Core PCE Prices QoQ Final Q2,4.7%,5.6% ®,4.4%,4.4%, 
09/30/22,,,,,Actual,Previous,Consensus,Forecast,
12:30:00 PM,,US,,PCE Price Index MoM AUG,0.3%,-0.10%, ,0.1%, 
12:30:00 PM,,US,,PCE Price Index YoY AUG,6.2%,6.4% ®, ,6.2%, 
12:30:00 PM,,US,,Core PCE Price Index YoY AUG,4.9%,4.7% ®,4.7%,4.7%, 
12:30:00 PM,,US,,Core PCE Price Index MoM AUG,0.6%,0% ®,0.5%,0.4%, 
02:00:00 PM,,US,,Michigan Inflation Expectations Final SEP,4.7%,4.80%, ,4.6%, 
02:00:00 PM,,US,,Michigan 5 Year Inflation Expectations Final SEP,2.7%,2.90%, ,2.8%, 
10/11/22,,,,,Actual,Previous,Consensus,Forecast,
03:00:00 PM,,US,,Consumer Inflation Expectations SEP,5.4%,5.70%, ,5.5%, 
10/12/22,,,,,Actual,Previous,Consensus,Forecast,
12:30:00 PM,,US,,PPI MoM SEP,0.4%,-0.2% ®,0.2%,0%, 
12:30:00 PM,,US,,Core PPI MoM SEP,0.3%,0.3% ®,0.3%,0.3%, 
12:30:00 PM,,US,,Core PPI YoY SEP,7.2%,7.2% ®,7.3%,7.2%, 
12:30:00 PM,,US,,PPI YoY SEP,8.5%,8.70%,8.4%,8.4%, 
10/13/22,,,,,Actual,Previous,Consensus,Forecast,
12:30:00 PM,,US,,Core Inflation Rate YoY SEP,6.6%,6.30%,6.5%,6.4%, 
12:30:00 PM,,US,,Inflation Rate YoY SEP,8.2%,8.30%,8.1%,8.2%, 
12:30:00 PM,,US,,Core Inflation Rate MoM SEP,0.6%,0.60%,0.50%,0.50%,
12:30:00 PM,,US,,Inflation Rate MoM SEP,0.4%,0.10%,0.2%,0.3%, 
12:30:00 PM,,US,,CPI SEP,296.808,296.171,296.43,297.1, 
10/14/22,,,,,Actual,Previous,Consensus,Forecast,
12:30:00 PM,,US,,Import Prices MoM SEP,-1.2%,-1.1% ®,-1.1%,-1.3%, 
12:30:00 PM,,US,,Export Prices MoM SEP,-0.8%,-1.7% ®,-1%,0.8%, 
12:30:00 PM,,US,,Import Prices YoY SEP,6%,7.80%, ,6.1%, 
12:30:00 PM,,US,,Export Prices YoY SEP,9.5%,10.7% ®, ,9.2%, 
02:00:00 PM,,US,,Michigan Inflation Expectations Prel OCT,5.1%,4.70%, ,4.7%, 
02:00:00 PM,,US,,Michigan 5 Year Inflation Expectations Prel OCT,2.9%,2.70%, ,2.7%, 
10/27/22,,,,,Actual,Previous,Consensus,Forecast,
12:30:00 PM,,US,,GDP Price Index QoQ Adv Q3,4.1%,9.10%,5.30%,8.30%,
12:30:00 PM,,US,,Core PCE Prices QoQ Adv Q3,4.5%,4.70%,4.5%,4.5%, 
12:30:00 PM,,US,,PCE Prices QoQ Adv Q3,4.2%,7.30%, ,10.5%, 
10/28/22,,,,,Actual,Previous,Consensus,Forecast,
12:30:00 PM,,US,,PCE Price Index YoY SEP,6.2%,6.20%, ,6.1%, 
12:30:00 PM,,US,,PCE Price Index MoM SEP,0.3%,0.30%, ,0.2%, 
12:30:00 PM,,US,,Core PCE Price Index MoM SEP,0.5%,0.5% ®,0.5%,0.4%, 
12:30:00 PM,,US,,Core PCE Price Index YoY SEP,5.1%,4.90%,5.2%,5%, 
02:00:00 PM,,US,,Michigan Inflation Expectations Final OCT,5%,4.70%, ,5.1%, 
02:00:00 PM,,US,,Michigan 5 Year Inflation Expectations Final OCT,2.9%,2.70%, ,2.9%, 
11/10/22,,,,,Actual,Previous,Consensus,Forecast,
01:30:00 PM,,US,,Inflation Rate YoY OCT,7.7%,8.20%,8%,8.1%, 
01:30:00 PM,,US,,Core Inflation Rate YoY OCT,6.3%,6.60%,6.5%,6.7%, 
01:30:00 PM,,US,,Inflation Rate MoM OCT,0.4%,0.40%,0.6%,0.5%, 
01:30:00 PM,,US,,Core Inflation Rate MoM OCT,0.3%,0.60%,0.50%,0.70%,
01:30:00 PM,,US,,CPI OCT,298.012,296.808,298.583,299, 
11/11/22,,,,,Actual,Previous,Consensus,Forecast,
03:00:00 PM,,US,,Michigan Inflation Expectations Prel NOV,5.1%,5.00%, ,5.1%, 
03:00:00 PM,,US,,Michigan 5 Year Inflation Expectations Prel NOV,3%,2.90%, ,2.9%, 
11/14/22,,,,,Actual,Previous,Consensus,Forecast,
04:00:00 PM,,US,,Consumer Inflation Expectations OCT,5.9%,5.40%, ,5.3%, 
11/15/22,,,,,Actual,Previous,Consensus,Forecast,
01:30:00 PM,,US,,PPI MoM OCT,0.2%,0.2% ®,0.4%,0.3%, 
01:30:00 PM,,US,,Core PPI MoM OCT,0%,0.2% ®,0.3%,0.3%, 
01:30:00 PM,,US,,PPI YoY OCT,8%,8.4% ®,8.3%,8.2%, 
01:30:00 PM,,US,,Core PPI YoY OCT,6.7%,7.1% ®,7.2%,7.1%, 
11/16/22,,,,,Actual,Previous,Consensus,Forecast,
01:30:00 PM,,US,,Export Prices MoM OCT,-0.3%,-1.5% ®,-0.4%,-0.2%, 
01:30:00 PM,,US,,Import Prices MoM OCT,-0.2%,-1.1% ®,-0.4%,-0.4%, 
01:30:00 PM,,US,,Export Prices YoY OCT,6.9%,9.2% ®, ,7.3%, 
01:30:00 PM,,US,,Import Prices YoY OCT,4.2%,6.00%, ,4%, 
11/23/22,,,,,Actual,Previous,Consensus,Forecast,
03:00:00 PM,,US,,Michigan Inflation Expectations Final NOV,4.9%,5.00%, ,5.1%, 
03:00:00 PM,,US,,Michigan 5 Year Inflation Expectations Final NOV,3%,2.90%, ,3%, 
11/30/22,,,,,Actual,Previous,Consensus,Forecast,
01:30:00 PM,,US,,GDP Price Index QoQ 2nd Est Q3,4.3%,9.00%,4.10%,4.10%,
01:30:00 PM,,US,,Core PCE Prices QoQ 2nd Est Q3,4.6%,4.70%,4.5%,4.5%, 
01:30:00 PM,,US,,PCE Prices QoQ 2nd Est Q3,4.3%,7.30%, ,4.2%, 
12/01/22,,,,,Actual,Previous,Consensus,Forecast,
01:30:00 PM,,US,,PCE Price Index MoM OCT,0.3%,0.30%, ,0.3%, 
01:30:00 PM,,US,,PCE Price Index YoY OCT,6%,6.3% ®, ,5.9%, 
01:30:00 PM,,US,,Core PCE Price Index MoM OCT,0.2%,0.50%,0.3%,0.5%, 
01:30:00 PM,,US,,Core PCE Price Index YoY OCT,5%,5.2% ®,5%,4.9%, 
12/09/22,,,,,Actual,Previous,Consensus,Forecast,
01:30:00 PM,,US,,PPI MoM NOV,0.3%,0.3% ®,0.2%,0.3%, 
01:30:00 PM,,US,,Core PPI MoM NOV,0.4%,0.1% ®,0.2%,0.1%, 
01:30:00 PM,,US,,Core PPI YoY NOV,6.2%,6.70%,5.9%,6.1%, 
01:30:00 PM,,US,,PPI YoY NOV,7.4%,8.1% ®,7.2%,7.3%, 
03:00:00 PM,,US,,Michigan Inflation Expectations Prel DEC,4.6%,4.90%, ,4.8%, 
03:00:00 PM,,US,,Michigan 5 Year Inflation Expectations Prel DEC,3%,3.00%, ,2.9%, 
12/12/22,,,,,Actual,Previous,Consensus,Forecast,
04:00:00 PM,,US,,Consumer Inflation Expectations NOV,5.2%,5.90%, ,5.8%, 
12/13/22,,,,,Actual,Previous,Consensus,Forecast,
01:30:00 PM,,US,,Core Inflation Rate YoY NOV,6%,6.30%,6.1%,6.2%, 
01:30:00 PM,,US,,Inflation Rate YoY NOV,7.1%,7.70%,7.3%,7.6%, 
01:30:00 PM,,US,,CPI NOV,297.711,298.012,298.045,299, 
01:30:00 PM,,US,,Inflation Rate MoM NOV,0.1%,0.40%,0.3%,0.5%, 
01:30:00 PM,,US,,Core Inflation Rate MoM NOV,0.2%,0.30%,0.30%,0.40%,
12/14/22,,,,,Actual,Previous,Consensus,Forecast,
01:30:00 PM,,US,,Export Prices MoM NOV,-0.3%,-0.4% ®,-0.4%,-0.4%, 
01:30:00 PM,,US,,Import Prices MoM NOV,-0.6%,-0.4% ®,-0.5%,-0.4%, 
01:30:00 PM,,US,,Import Prices YoY NOV,2.7%,4.1% ®, ,3.9%, 
01:30:00 PM,,US,,Export Prices YoY NOV,6.3%,7.4% ®, ,5.4%, 
12/22/22,,,,,Actual,Previous,Consensus,Forecast,
01:30:00 PM,,US,,GDP Price Index QoQ Final Q3,4.4%,9.00%,4.30%,4.30%,
01:30:00 PM,,US,,Core PCE Prices QoQ Final Q3,4.7%,4.70%,4.6%,4.6%, 
01:30:00 PM,,US,,PCE Prices QoQ Final Q3,4.3%,7.30%, ,4.3%, 
12/23/22,,,,,Actual,Previous,Consensus,Forecast,
01:30:00 PM,,US,,PCE Price Index YoY NOV,5.5%,6.1% ®, ,5.5%, 
01:30:00 PM,,US,,PCE Price Index MoM NOV,0.1%,0.4% ®, ,0.2%, 
01:30:00 PM,,US,,Core PCE Price Index YoY NOV,4.7%,5.00%,4.7%,4.7%, 
01:30:00 PM,,US,,Core PCE Price Index MoM NOV,0.2%,0.3% ®,0.2%,0.2%, 
03:00:00 PM,,US,,Michigan Inflation Expectations Final DEC,4.4%,4.90%, ,4.6%, 
03:00:00 PM,,US,,Michigan 5 Year Inflation Expectations Final DEC,2.9%,3.00%, ,3%, 
01/09/23,,,,,Actual,Previous,Consensus,Forecast,
04:00:00 PM,,US,,Consumer Inflation Expectations DEC,5%,5.20%, ,5.2%, 
01/12/23,,,,,Actual,Previous,Consensus,Forecast,
01:30:00 PM,,US,,Inflation Rate YoY DEC,6.5%,7.10%,6.5%,6.7%, 
01:30:00 PM,,US,,Core Inflation Rate YoY DEC,5.7%,6.00%,5.7%,5.8%, 
01:30:00 PM,,US,,Inflation Rate MoM DEC,-0.1%,0.10%,0%,-0.1%, 
01:30:00 PM,,US,,Core Inflation Rate MoM DEC,0.3%,0.20%,0.30%,0.20%,
01:30:00 PM,,US,,CPI DEC,296.797,297.711,296.701,298, 
01/13/23,,,,,Actual,Previous,Consensus,Forecast,
01:30:00 PM,,US,,Import Prices MoM DEC,0.4%,-0.7% ®,-0.9%,-0.6%, 
01:30:00 PM,,US,,Export Prices MoM DEC,-2.6%,-0.4% ®,-0.5%,-0.5%, 
01:30:00 PM,,US,,Export Prices YoY DEC,5%,6.1% ®, ,5.6%, 
01:30:00 PM,,US,,Import Prices YoY DEC,3.5%,2.70%, ,2.1%, 
03:00:00 PM,,US,,Michigan Inflation Expectations Prel JAN,4%,4.40%, ,4.4%, 
03:00:00 PM,,US,,Michigan 5 Year Inflation Expectations Prel JAN,3%,2.90%, ,2.9%, 
01/18/23,,,,,Actual,Previous,Consensus,Forecast,
01:30:00 PM,,US,,PPI MoM DEC,-0.5%,0.2% ®,-0.1%,-0.1%, 
01:30:00 PM,,US,,Core PPI MoM DEC,0.1%,0.2% ®,0.1%,0.2%, 
01:30:00 PM,,US,,Core PPI YoY DEC,5.5%,6.20%,5.7%,5.9%, 
01:30:00 PM,,US,,PPI YoY DEC,6.2%,7.3% ®,6.8%,6.9%, 
01/26/23,,,,,Actual,Previous,Consensus,Forecast,
01:30:00 PM,,US,,GDP Price Index QoQ Adv Q4,3.5%,4.40%,3.30%,3.10%,
01:30:00 PM,,US,,PCE Prices QoQ Adv Q4,3.2%,4.30%, ,3.1%, 
01:30:00 PM,,US,,Core PCE Prices QoQ Adv Q4,3.9%,4.70%,4%,3.9%, 
01/27/23,,,,,Actual,Previous,Consensus,Forecast,
01:30:00 PM,,US,,Core PCE Price Index MoM DEC,0.3%,0.20%,0.3%,0.1%, 
01:30:00 PM,,US,,PCE Price Index YoY DEC,5%,5.50%, ,5.1%, 
01:30:00 PM,,US,,PCE Price Index MoM DEC,0.1%,0.10%, ,0.1%, 
01:30:00 PM,,US,,Core PCE Price Index YoY DEC,4.4%,4.70%,4.4%,4.6%, 
03:00:00 PM,,US,,Michigan 5 Year Inflation Expectations Final JAN,2.9%,2.90%, ,3%, 
03:00:00 PM,,US,,Michigan Inflation Expectations Final JAN,3.9%,4.40%, ,4%, 
02/10/23,,,,,Actual,Previous,Consensus,Forecast,
03:00:00 PM,,US,,Michigan 5 Year Inflation Expectations Prel FEB,2.9%,2.90%, ,2.8%, 
03:00:00 PM,,US,,Michigan Inflation Expectations Prel FEB,4.2%,3.90%, ,3.8%, 
02/13/23,,,,,Actual,Previous,Consensus,Forecast,
04:00:00 PM,,US,,Consumer Inflation Expectations JAN,5%,5.00%, ,4.7%, 
02/14/23,,,,,Actual,Previous,Consensus,Forecast,
02/14/23,,,,,Actual,Previous,Consensus,Forecast,
01:30:00 PM,,US,,Core Inflation Rate YoY JAN,5.6%,5.70%,5.5%,5.4%, 
01:30:00 PM,,US,,Inflation Rate YoY JAN,6.4%,6.50%,6.2%,6.3%, 
01:30:00 PM,,US,,Inflation Rate MoM JAN,0.5%,0.10%,0.5%,0.4%, 
01:30:00 PM,,US,,CPI JAN,299.17,296.797,298.66,298, 
01:30:00 PM,,US,,Core Inflation Rate MoM JAN,0.4%,0.40%,0.40%,0.30%,
02/16/23,,,,,Actual,Previous,Consensus,Forecast,
01:30:00 PM,,US,,PPI MoM JAN,0.7%,-0.2% ®,0.4%,0.2%, 
01:30:00 PM,,US,,Core PPI MoM JAN,0.5%,0.3% ®,0.3%,0.2%, 
01:30:00 PM,,US,,Core PPI YoY JAN,5.4%,5.8% ®,4.9%,5.1%, 
01:30:00 PM,,US,,PPI YoY JAN,6%,6.5% ®,5.4%,5.6%, 
02/17/23,,,,,Actual,Previous,Consensus,Forecast,
01:30:00 PM,,US,,Export Prices MoM JAN,0.8%,-3.2% ®,-0.2%,-1.2%, 
01:30:00 PM,,US,,Import Prices MoM JAN,-0.2%,-0.1% ®,-0.2%,0.3%, 
01:30:00 PM,,US,,Import Prices YoY JAN,0.8%,3.0% ®, ,1.8%, 
01:30:00 PM,,US,,Export Prices YoY JAN,2.3%,4.3% ®, ,3%,
